identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
-2026473804859969260,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-1078346513208761819,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,393,3203,106.77,8.9,fr
7395503580032258135,user,France,fr,3,8,55,0,0,0.0,1,0,F,2,mrs,False,False,False,True,54,3203,106.77,8.9,fr
-699246092449278083,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
6945773173322708196,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,704,3203,106.77,8.9,fr
3959011527381547182,user,Allemagne,de,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
-8798306350065696114,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,False,707,3203,106.77,8.9,gb
-6188513771981327492,user,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,au
-7488010268509148193,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,564,3203,106.77,8.9,fr
2688814962621558018,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-5534264007377308744,user,Kowait,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,653,3203,106.77,8.9,kw
9185378508328990000,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-1834797624912253111,user,Thailande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,th
-1162308821931522752,user,Suisse,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,334,3203,106.77,8.9,ch
-6756945990608047746,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
7577764853770029314,user,Espagne,es,3,8,5,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,3203,106.77,8.9,es
-8130888071685339446,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-7078675810687080875,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,au
5955121149452351202,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,687,3203,106.77,8.9,fr
-11657998380799042,user,France,fr,5,8,2,25,4,75.0,0,0,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,fr
-7420441930856180448,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,648,3203,106.77,8.9,be
-3517210895897109745,user,Italie,it,3,8,12,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,it
-4798068900451333920,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-2634625525412555686,user,Allemagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
6946095680392703907,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-5601223506517734364,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,gb
5521275451522598636,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
3572391025077827129,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-5299584345738082270,user,Thailande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,th
3240680410642855633,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,449,3203,106.77,8.9,it
8282009734498664937,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,fr
6035032244780995920,user,France,fr,6,13,7,0,0,0.0,5,5,F,2,mrs,False,False,False,False,11,3203,106.77,8.9,fr
-8054293263286538546,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,707,3203,106.77,8.9,fr
-5925713210271204777,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,674,3203,106.77,8.9,us
931137018713982638,user,Suède,en,7,13,41,0,0,0.0,102,0,F,2,mrs,True,False,True,True,423,3203,106.77,8.9,se
-8582486146060418208,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
1205576505108633871,user,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,208,3203,106.77,8.9,au
6389986587443853633,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,159,3203,106.77,8.9,fr
4354118366619069781,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,dk
-7869292128001339366,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-4484018473645289771,user,France,fr,3,8,0,0,0,0.0,3,0,M,1,mr,False,False,False,True,639,3203,106.77,8.9,fr
-2656604904784321079,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,282,3203,106.77,8.9,gb
6308119605217848825,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
-4938070010565069498,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,it
845205840661783075,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
9056632312628604273,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3203,106.77,8.9,es
-8767900486534301568,user,Roumanie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,False,656,3203,106.77,8.9,ro
-1238542879440975027,user,Macau,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,mo
-176895631855447014,user,Espagne,es,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
-4868737638602280241,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
2847145182661901001,user,Lituanie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,368,3203,106.77,8.9,lt
-4486490026843445802,user,France,fr,3,8,0,1,0,0.0,4,1,F,2,mrs,False,False,False,False,21,3203,106.77,8.9,fr
-2592170105861484271,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-4644728959211511237,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,609,3203,106.77,8.9,fr
3419846124991148530,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,de
8364278357284086747,user,République tchèque,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,691,3203,106.77,8.9,cz
1903283581456684817,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
3723395643661142195,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,393,3203,106.77,8.9,de
2287311014999550830,user,Pologne,en,3,8,0,0,0,0.0,0,2,F,2,mrs,False,False,False,True,28,3203,106.77,8.9,pl
-6996043684136482099,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-4230567990640168314,user,Pays-Bas,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,nl
-4826582933673458347,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,144,3203,106.77,8.9,us
4466764868663430670,user,Etats-Unis,en,3,9,7,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
7850512720108163586,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
-6092145884606207896,user,France,fr,3,10,30,0,1,0.0,8,0,F,2,mrs,True,False,True,True,34,3203,106.77,8.9,fr
-5198849551537790258,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
6394146446405849015,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,395,3203,106.77,8.9,fr
-495522850950247488,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,675,3203,106.77,8.9,de
-1400888916732333441,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,470,3203,106.77,8.9,de
-3992113499064569254,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nl
-2678279821241765812,user,Chine,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,cn
5269042295325294460,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,us
-1174360613793553866,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
-5036693350773339595,user,Suisse,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,ch
-6096607691421683171,user,Allemagne,de,3,8,1,0,0,0.0,5,0,F,2,mrs,False,False,False,True,413,3203,106.77,8.9,de
-7165710084950048612,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
8507523720163152417,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,191,3203,106.77,8.9,us
3558346176860336529,user,Royaume-Uni,en,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,626,3203,106.77,8.9,gb
-2574464373969524162,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-912775498962506175,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,617,3203,106.77,8.9,gb
-1152568622415923051,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
664340341873320301,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-2475141495388201701,user,Espagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,667,3203,106.77,8.9,es
-2474442951553746067,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
398431072322253290,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-3777734407900687934,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,185,3203,106.77,8.9,fr
721705460303955456,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
-7014043317614583764,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
2718436607121284693,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-6285670922529929348,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,414,3203,106.77,8.9,fr
5429234200642063875,user,Maroc,fr,3,8,11,0,0,0.0,0,0,M,1,mr,True,False,True,False,213,3203,106.77,8.9,ma
5431388878910380934,user,France,fr,3,8,5,0,0,0.0,1,0,F,2,mrs,True,False,True,True,343,3203,106.77,8.9,fr
2470588163735854622,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
2905564641609514278,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-1522998929224664824,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
-1760763434193427708,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3203,106.77,8.9,fr
5989298677667300685,user,France,en,3,8,0,0,0,0.0,0,3,F,2,mrs,True,False,True,True,16,3203,106.77,8.9,fr
764154111933025703,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,680,3203,106.77,8.9,fr
960334649552440529,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-7433592704218920074,user,Russie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,579,3203,106.77,8.9,ru
8141586494020226862,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,False,697,3203,106.77,8.9,fr
-6946878311592898903,user,Allemagne,de,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,475,3203,106.77,8.9,de
1992017487492368460,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-921054906462523020,user,Italie,it,3,9,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,174,3203,106.77,8.9,it
2442564774703718070,user,Chine,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,cn
4032604220094368977,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
4498078286506653288,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,17,3203,106.77,8.9,gb
-6950587383910299140,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-4915252052398896711,user,Arabie Saoudite,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,337,3203,106.77,8.9,sa
-5351498634440328767,user,Royaume-Uni,en,3,8,26,0,0,0.0,10,1,M,1,mr,True,False,True,True,22,3203,106.77,8.9,gb
-7337629797305984622,user,Espagne,en,25,30,410,3,2,100.0,45,2,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,es
-2149002669104511223,user,Allemagne,de,3,8,97,0,0,0.0,8,5,M,1,mr,True,False,True,True,28,3203,106.77,8.9,de
-8610411597675338133,user,Pays-Bas,de,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nl
-1463985552513496133,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
7276094804810470904,user,Etats-Unis,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
2994111873681112126,user,Thailande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,th
-4665298176646918781,user,Portugal,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,pt
1389585021041216597,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
5619912595496563735,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
2770882681792665336,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
4966292116938976177,user,Allemagne,de,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
7650849261936814747,user,Suisse,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,ch
-516753657012219580,user,Etats-Unis,fr,3,8,11,0,0,0.0,1,0,F,2,mrs,False,False,False,True,129,3203,106.77,8.9,us
-1302758495662336796,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,au
-3988594239193392344,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,se
2766453203067310075,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,441,3203,106.77,8.9,hk
-3005642969641396010,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,False,707,3203,106.77,8.9,fr
-7085228372702890718,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
-8375264645627409095,user,Allemagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
-4798661493430644889,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,gb
1350052300575837570,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
35550797866772410,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,693,3203,106.77,8.9,fr
-920807951326837208,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-2329968976114207402,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-4490248618998636836,user,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,au
4678617244964113127,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,680,3203,106.77,8.9,us
626547502140643269,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,au
-8617396457039158729,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,696,3203,106.77,8.9,it
8973267191161898260,user,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,dk
-6591444384508797727,user,Belgique,fr,3,8,0,0,0,0.0,8,0,F,2,mrs,False,False,False,False,103,3203,106.77,8.9,be
-386104006454525270,user,Italie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,it
-4029515462506414926,user,Allemagne,de,3,8,10,0,0,0.0,0,0,F,2,mrs,True,False,True,True,228,3203,106.77,8.9,de
7179164317129641000,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,611,3203,106.77,8.9,fr
8387660977323467762,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3203,106.77,8.9,es
9057870070337309877,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,622,3203,106.77,8.9,au
-2384546368197297318,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-9116955654170170759,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,es
2390160882816867216,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
2126062620798413059,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-2554904773006524931,user,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,620,3203,106.77,8.9,dk
-9143764928590213882,user,France,fr,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,False,36,3203,106.77,8.9,fr
-4842561162744570671,user,Belgique,fr,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,be
-1841165105924660646,user,Espagne,es,5,9,0,0,0,0.0,0,1,M,1,mr,True,True,False,False,57,3203,106.77,8.9,es
6815672621106114782,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,669,3203,106.77,8.9,au
-821823096289975655,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,701,3203,106.77,8.9,es
-2396481583866663837,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-8252326390538351442,user,Allemagne,de,22,8,8,0,0,0.0,1,1,F,2,mrs,True,False,True,False,625,3203,106.77,8.9,de
-3851078828203240191,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,698,3203,106.77,8.9,nl
-7767772346669502240,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-1736554050969594107,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,428,3203,106.77,8.9,it
-7087524555079810766,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-5118227726801690659,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
4477051751390069623,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,669,3203,106.77,8.9,us
-1630201190518638785,user,Etats-Unis,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,589,3203,106.77,8.9,us
-7033174252289014230,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,321,3203,106.77,8.9,fr
-95469716370057853,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-7104182918091134330,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,gb
8112277060511912572,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,412,3203,106.77,8.9,us
-4800023724211819734,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,512,3203,106.77,8.9,dk
8315039320728007541,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,707,3203,106.77,8.9,it
-3741187173505000264,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-5929631072110696920,user,Royaume-Uni,en,15,8,0,18,14,100.0,0,0,F,2,mrs,False,False,False,True,29,3203,106.77,8.9,gb
-1945766574339851519,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,629,3203,106.77,8.9,au
-7300696271662150966,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,574,3203,106.77,8.9,es
-7194956703123327874,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
6712218474724670595,user,Royaume-Uni,en,9,8,0,6,8,0.0,0,0,F,2,mrs,False,False,False,True,665,3203,106.77,8.9,gb
-8287510102469459149,user,Autriche,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,at
1595252622518045289,user,France,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,704,3203,106.77,8.9,fr
12855557742766284,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,gb
8190687357929830052,user,Australie,en,3,8,7,0,0,0.0,0,0,F,2,mrs,True,False,True,True,682,3203,106.77,8.9,au
8333354754969866483,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
8558032341521995263,user,France,fr,3,8,1,0,1,0.0,0,0,F,2,mrs,False,False,False,True,691,3203,106.77,8.9,fr
6384436357782263044,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
6077721233028994127,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,707,3203,106.77,8.9,es
675134169943746214,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,fr
8052837668384049658,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,gb
6704594151552950752,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,37,3203,106.77,8.9,it
-2893341033982034955,user,Italie,it,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,411,3203,106.77,8.9,it
3131238219989172194,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,be
617255619177092101,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
3405110986882225792,user,France,fr,3,8,2,0,0,0.0,0,2,F,2,mrs,False,False,False,True,155,3203,106.77,8.9,fr
361025681680048726,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
822490822967175980,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,596,3203,106.77,8.9,it
921019560929538234,user,Chine,en,5,8,16,0,0,0.0,1,3,F,2,mrs,True,False,True,True,22,3203,106.77,8.9,cn
-5964412502186576236,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
6368976581410844872,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,587,3203,106.77,8.9,se
5726463925193215225,user,Australie,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,464,3203,106.77,8.9,au
-7567684481395968374,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
-5577970860482889756,user,Italie,it,15,9,0,2,0,0.0,0,0,F,2,mrs,False,False,False,False,82,3203,106.77,8.9,it
7430138869767217299,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
6410675337171918079,user,France,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,671,3203,106.77,8.9,fr
-4817564424421882168,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
2487242636849088563,user,Italie,it,5,8,0,0,0,0.0,0,3,M,1,mr,False,False,False,True,184,3203,106.77,8.9,it
5426837195574499985,user,Pays-Bas,en,4,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,262,3203,106.77,8.9,nl
-6330712011217767554,user,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,664,3203,106.77,8.9,be
-791382907617359349,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
-2638403037166848819,user,Norvège,en,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,46,3203,106.77,8.9,no
